CO_POSICAO,SG_AREA,CO_ITEM,TX_GABARITO,CO_HABILIDADE,IN_ITEM_ABAN,TX_MOTIVO_ABAN,NU_PARAM_A,NU_PARAM_B,NU_PARAM_C,TX_COR,CO_PROVA,TP_LINGUA,IN_ITEM_ADAPTADO,ANO,theta_065,theta_080,theta_099
127,CN,84063,C,"21,0",0,,"2,95498","1,28416","0,16449",CINZA,599,,"0,0",2020,"634,9318027496338","651,4303684234619","716,2730693817139"
74,CH,84117,A,"19,0",0,,"3,13635","0,60906","0,21425",AMARELA,648,,"0,0",2020,"565,0155544281006","581,0611248016357","642,5158977508545"
80,CH,84180,A,"8,0",0,,"2,30891","0,80287","0,14825",AMARELA,648,,"0,0",2020,"589,4629955291748","610,3842258453369","693,2227611541748"
121,CN,84184,D,"3,0",0,,"1,85393","0,63073","0,178",CINZA,599,,"0,0",2020,"572,561502456665","599,0736484527588","702,5830745697021"
137,MT,84253,A,"19,0",0,,"2,88702","2,82281","0,13958",CINZA,590,,"0,0",2020,"789,9682521820068","806,61940574646","872,8115558624268"
70,CH,84255,C,"7,0",0,,"1,5134","1,04913","0,27789",AMARELA,648,,"0,0",2020,"607,2943210601807","642,2107219696045","770,7111835479736"
79,CH,84269,E,"12,0",0,,"2,31975","1,58949","0,11892",AMARELA,568,,"0,0",2020,"669,5215702056885","690,0207996368408","772,2251415252686"
8,LC,84295,B,"23,0",0,,"1,28796","0,07454","0,01332",AMARELA,578,,"0,0",2020,"534,7816944122314","570,0008869171143","716,7022228240967"
116,CN,84328,C,"4,0",0,,"2,0373","0,8811","0,20697",CINZA,679,,"0,0",2020,"594,9156284332275","619,4941997528076","714,0152454376221"
59,CH,84333,B,"19,0",0,,"1,33904","-0,24666","0,20167",AMARELA,568,,"0,0",2020,"486,21106147766113","523,4735012054443","667,1898365020752"
66,CH,84389,E,"4,0",0,,"1,92963","0,08997","0,04557",AMARELA,648,,"0,0",2020,"525,6526470184326","549,4682788848877","647,6395130157471"
119,CN,84444,C,"17,0",0,,"3,17216","1,35723","0,2178",CINZA,599,,"0,0",2020,"639,6358013153076","655,5359363555908","716,3255214691162"
101,CN,84740,D,"1,0",0,,"2,27413","1,63931","0,23971",CINZA,679,,"0,0",2020,"668,0409908294678","690,5763149261475","775,6178379058838"
9,LC,84819,C,"18,0",0,,"1,16103","0,45412","0,21058",AMARELA,658,,"0,0",2020,"556,9403171539307","600,172758102417","766,1073207855225"
141,MT,84858,A,"28,0",0,,"2,0787","0,78692","0,18509",CINZA,670,,"0,0",2020,"586,7259502410889","610,4748249053955","702,869176864624"
153,MT,85053,A,"29,0",0,,"0,93375","1,1092","0,07392",CINZA,590,,"0,0",2020,"642,3132419586182","692,1451091766357","895,5113887786865"
146,MT,85224,D,"18,0",0,,"1,50087","2,33109","0,12155",CINZA,590,,"0,0",2020,"749,255895614624","780,982255935669","908,0712795257568"
50,CH,85290,B,"3,0",0,,"2,14778","2,28546","0,17138",AMARELA,568,,"0,0",2020,"737,1180057525635","759,9108219146729","849,191427230835"
5,LC,85405,B,"5,0",0,,"3,20364","0,71878","0,14588",AMARELA,658,"0,0","0,0",2020,"578,5768032073975","593,6353206634521","653,3234119415283"
79,CH,85498,C,"15,0",0,,"1,45263","1,03509","0,21126",AMARELA,648,,"0,0",2020,"612,6587390899658","647,2294330596924","779,8664569854736"
58,CH,85511,B,"30,0",0,,"1,84262","0,77645","0,20818",AMARELA,648,,"0,0",2020,"585,0832462310791","612,2796535491943","716,8023586273193"
98,CN,85528,B,"3,0",0,,"1,12135","0,00164","0,02115",CINZA,679,,"0,0",2020,"530,902624130249","571,481466293335","740,0815486907959"
108,CN,85606,B,"1,0",0,,"2,97674","1,69468","0,29489",CINZA,599,,"0,0",2020,"669,755220413208","687,7748966217041","753,2851696014404"
168,MT,85614,B,"26,0",0,,"1,7605","2,08077","0,18072",CINZA,670,,"0,0",2020,"717,8752422332764","745,8417415618896","854,8777103424072"
85,CH,85725,E,"8,0",0,,"3,33206","1,21006","0,14522",AMARELA,648,,"0,0",2020,"627,4716854095459","641,9436931610107","699,3262767791748"
51,CH,85751,C,"20,0",0,,"1,07333","1,72671","0,21738",AMARELA,648,,"0,0",2020,"684,2844486236572","731,2695980072021","910,9179973602295"
64,CH,85765,C,"22,0",0,,"3,70191","1,62512","0,23271",AMARELA,648,,"0,0",2020,"665,3063297271729","679,0773868560791","731,2719821929932"
141,MT,85793,A,"19,0",0,,"2,94722","2,06568","0,12112",CINZA,590,,"0,0",2020,"714,8067951202393","730,9596538543701","795,6783771514893"
48,CH,85886,E,"24,0",0,,"3,71752","1,25879","0,16922",AMARELA,568,,"0,0",2020,"630,9025287628174","644,0536975860596","695,6236362457275"
172,MT,85945,B,"13,0",0,,"1,53928","1,60311","0,19657",CINZA,590,,"0,0",2020,"670,20583152771","702,5115489959717","827,4548053741455"
142,MT,85988,A,"25,0",0,,"2,02098","1,83193","0,09532",CINZA,670,,"0,0",2020,"696,5963840484619","719,8493480682373","813,9936923980713"
162,MT,86075,A,"13,0",0,,"3,22448","1,54566","0,16998",CINZA,670,,"0,0",2020,"660,3281497955322","675,4987239837646","734,9579334259033"
24,LC,86091,E,"10,0",0,,"1,43863","1,09024","0,12537",AMARELA,578,,"0,0",2020,"625,5738735198975","658,7378978729248","791,374921798706"
11,LC,86107,A,"9,0",0,,"2,5945","-0,06311","0,20827",AMARELA,658,,"0,0",2020,"498,9664554595947","518,2831287384033","592,5171375274658"
5,LC,86186,E,"6,0",0,,"2,60905","1,22414","0,19537",AMARELA,578,"1,0","0,0",2020,"628,3109188079834","647,3557949066162","721,0581302642822"
99,CN,86237,E,"1,0",0,,"3,78568","1,22895","0,13564",CINZA,679,,"0,0",2020,"628,8759708404541","641,5479183197021","692,0068264007568"
91,CN,86281,A,"16,0",0,,"3,2108","1,09278","0,31945",CINZA,679,,"0,0",2020,"608,2313060760498","625,3378391265869","686,3253116607666"
175,MT,86282,C,"10,0",0,,"2,26511","2,77688","0,23479",CINZA,590,,"0,0",2020,"782,1242809295654","804,6667575836182","889,9896144866943"
87,CH,86287,E,"16,0",0,,"3,93134","1,38199","0,15225",AMARELA,648,,"0,0",2020,"643,4671878814697","655,7838916778564","704,4570446014404"
97,CN,86687,D,"3,0",0,,"3,7845","2,11446","0,05398",CINZA,679,,"0,0",2020,"719,7206020355225","731,9085597991943","781,9979190826416"
177,MT,86803,D,"26,0",0,,"2,04724","1,08171","0,1794",CINZA,590,,"0,0",2020,"616,6784763336182","640,7063007354736","734,45725440979"
166,MT,86910,A,"29,0",0,,"2,28673","1,6327","0,11417",CINZA,670,,"0,0",2020,"674,2255687713623","694,9703693389893","778,3215045928955"
5,LC,86939,D,"7,0",0,,"2,7255","0,89565","0,18726",AMARELA,658,"1,0","0,0",2020,"595,592737197876","613,7292385101318","684,2153072357178"
54,CH,87007,C,"14,0",0,,"1,87611","0,1464","0,18649",AMARELA,648,,"0,0",2020,"523,4472751617432","549,7829914093018","652,1718502044678"
57,CH,87040,A,"5,0",0,,"3,86355","0,08927","0,13133",AMARELA,568,,"0,0",2020,"514,9166584014893","527,3025035858154","576,7219066619873"
153,MT,87127,C,"15,0",0,,"2,09807","3,09627","0,22646",CINZA,670,,"0,0",2020,"814,9735927581787","839,1635417938232","931,1788082122803"
56,CH,87140,A,"3,0",0,,"3,05476","1,23058","0,20138",AMARELA,648,,"0,0",2020,"627,8388500213623","644,1681385040283","707,1630954742432"
90,CH,87216,E,"2,0",0,,"1,94651","1,07266","0,32936",AMARELA,568,,"0,0",2020,"604,6192646026611","633,126974105835","733,9065074920654"
71,CH,87235,D,"5,0",0,,"2,27308","-0,13705","0,18167",AMARELA,648,,"0,0",2020,"493,83091926574707","515,5031681060791","599,9629497528076"
117,CN,87642,E,"26,0",0,,"3,99324","0,94637","0,16656",CINZA,599,,"0,0",2020,"599,3955135345459","611,619234085083","659,6128940582275"
128,CN,87675,D,"7,0",0,,"2,46972","0,95056","0,13112",CINZA,599,,"0,0",2020,"604,4332981109619","623,8119602203369","701,1191844940186"
103,CN,87690,D,"12,0",0,,"2,54499","0,32436","0,18403",CINZA,599,,"0,0",2020,"539,0517711639404","558,4352016448975","633,892297744751"
47,CH,87700,D,"3,0",0,,"1,21252","1,16405","0,13123",AMARELA,648,,"0,0",2020,"635,4968547821045","674,9670505523682","832,4306011199951"
111,CN,87702,A,"10,0",0,,"2,27533","1,8581","0,2625",CINZA,599,,"0,0",2020,"688,4424686431885","711,3687992095947","796,6415882110596"
170,MT,87825,B,"10,0",0,,"2,78314","1,84997","0,21037",CINZA,670,,"0,0",2020,"689,8157596588135","707,8473567962646","777,0698070526123"
67,CH,87999,E,"8,0",0,,"3,04125","1,73772","0,29717",AMARELA,568,,"0,0",2020,"673,9275455474854","691,6038990020752","755,7456493377686"
151,MT,88028,E,"20,0",0,,"2,31216","0,44069","0,18915",CINZA,590,,"0,0",2020,"551,0680675506592","572,4756717681885","655,5788516998291"
89,CH,88041,C,"29,0",0,,"1,30366","1,05118","0,23195",AMARELA,568,,"0,0",2020,"613,135576248169","652,2195339202881","800,4133701324463"
72,CH,88065,C,"3,0",0,,"2,66621","0,33631","0,15231",AMARELA,648,,"0,0",2020,"541,3978099822998","559,5557689666748","631,3245296478271"
113,CN,88281,E,"19,0",0,,"1,97873","0,02599","0,18212",CINZA,679,,"0,0",2020,"511,2283229827881","536,1311435699463","633,1579685211182"
54,CH,88307,E,"3,0",0,,"1,28092","-0,03828","0,18724",AMARELA,568,,"0,0",2020,"508,99672508239746","547,5895404815674","697,5643634796143"
22,LC,89327,B,"12,0",0,,"1,57221","2,74643","0,22189",AMARELA,578,,"0,0",2020,"782,1791172027588","814,3560886383057","937,0725154876709"
124,CN,89494,C,"1,0",0,,"2,28319","2,62945","0,24444",CINZA,599,,"0,0",2020,"766,7415142059326","789,2673015594482","874,0274906158447"
75,CH,89641,E,"1,0",0,,"2,27379","1,65836","0,22477",AMARELA,648,,"0,0",2020,"670,8734035491943","693,1655406951904","778,0497074127197"
103,CN,89684,C,"18,0",0,,"1,62041","1,18627","0,24396",CINZA,679,,"0,0",2020,"624,0193843841553","655,7457447052002","775,1672267913818"
57,CH,89800,A,"15,0",0,,"1,50496","1,25825","0,12473",AMARELA,648,,"0,0",2020,"641,6933536529541","673,3863353729248","800,1677989959717"
55,CH,89808,D,"15,0",0,,"2,10695","0,73908","0,14776",AMARELA,568,,"0,0",2020,"583,991289138794","606,9104671478271","697,685956954956"
44,LC,89906,B,"9,0",0,,"2,90947","-0,40822","0,1293",AMARELA,578,,"0,0",2020,"467,2091007232666","483,6409091949463","549,2513179779053"
174,MT,90005,E,"19,0",0,,"2,8686","3,521","0,12337",CINZA,670,,"0,0",2020,"860,4781627655029","877,0935535430908","943,5980319976807"
116,CN,90016,A,"22,0",0,,"1,0062","2,26887","0,12084",CINZA,599,,"0,0",2020,"751,0511875152588","798,3582019805908","987,9128932952881"
12,LC,90068,D,"9,0",0,,"2,04571","0,16249","0,10651",AMARELA,658,,"0,0",2020,"528,9022922515869","552,0026683807373","645,1075077056885"
42,LC,90098,B,"21,0",0,,"1,59699","-0,15459","0,20442",AMARELA,658,,"0,0",2020,"493,4351444244385","524,7347354888916","645,2791690826416"
51,CH,95418,C,"25,0",0,,"5,86603","1,02878","0,11527",AMARELA,568,,"0,0",2020,"607,1274280548096","615,2193546295166","647,7158069610596"
112,CN,95441,E,"14,0",0,,"3,0376","0,62392","0,2084",CINZA,599,,"0,0",2020,"566,8942928314209","583,392858505249","646,8002796173096"
82,CH,95861,A,"1,0",0,,"2,19246","1,72102","0,22905",AMARELA,648,,"0,0",2020,"677,0532131195068","700,2465724945068","788,3279323577881"
84,CH,95904,D,"15,0",0,,"2,30836","1,49244","0,2204",AMARELA,568,,"0,0",2020,"654,4654369354248","676,3594150543213","759,9227428436279"
178,MT,95923,D,"1,0",0,,"3,25809","1,73663","0,20261",CINZA,670,,"0,0",2020,"678,0951023101807","693,4182643890381","752,4912357330322"
85,CH,95948,E,"29,0",0,,"2,20464","1,56358","0,14004",AMARELA,568,,"0,0",2020,"666,400671005249","688,21120262146","774,893045425415"
62,CH,96005,A,"15,0",0,,"5,76781","0,68619","0,18303",AMARELA,648,,"0,0",2020,"571,5601444244385","580,1074504852295","613,3978366851807"
167,MT,96087,E,"5,0",0,,"3,11986","1,64147","0,0671",CINZA,670,,"0,0",2020,"673,7654209136963","688,6332035064697","749,4633197784424"
62,CH,96190,D,"1,0",0,,"2,78486","0,55811","0,19808",AMARELA,568,,"0,0",2020,"561,2103939056396","579,0846347808838","648,1568813323975"
121,CN,96230,E,"4,0",0,,"2,52515","1,11884","0,3083",CINZA,679,,"0,0",2020,"611,3259792327881","632,8384876251221","710,2363109588623"
63,CH,96329,B,"27,0",0,,"3,02874","0,77637","0,15743",AMARELA,648,,"0,0",2020,"584,2726230621338","600,3062725067139","663,5181903839111"
19,LC,96433,B,"16,0",0,,"1,93001","1,02406","0,14189",AMARELA,578,,"0,0",2020,"613,7673854827881","638,7083530426025","737,7426624298096"
84,CH,96450,B,"6,0",0,,"2,30456","1,45544","0,16253",AMARELA,648,,"0,0",2020,"654,0005207061768","675,1315593719482","758,256196975708"
161,MT,96515,A,"29,0",0,,"1,86413","1,14531","0,1189",CINZA,670,,"0,0",2020,"627,6910305023193","653,1994342803955","755,4953098297119"
23,LC,96814,D,"11,0",0,,"1,70534","0,36247","0,17758",AMARELA,578,,"0,0",2020,"546,5929508209229","575,4082202911377","687,9298686981201"
45,LC,96861,E,"17,0",0,,"2,41993","1,10401","0,14865",AMARELA,578,,"0,0",2020,"619,1365718841553","639,1017436981201","718,1446552276611"
83,CH,96883,A,"26,0",0,,"2,73973","0,99387","0,26428",AMARELA,568,,"0,0",2020,"601,4745235443115","620,5408573150635","691,3797855377197"
159,MT,96941,A,"17,0",0,,"2,87223","1,07147","0,0781",CINZA,670,,"0,0",2020,"617,2029972076416","633,434534072876","699,5718479156494"
67,CH,96962,A,"11,0",0,,"3,20118","1,68738","0,20072",AMARELA,648,,"0,0",2020,"673,3267307281494","688,9026165008545","749,0127086639404"
90,CH,97004,D,"9,0",0,,"1,96476","1,41435","0,28261",AMARELA,648,,"0,0",2020,"642,8878307342529","669,8911190032959","768,9468860626221"
149,MT,97008,A,"13,0",0,,"1,2573","1,17115","0,13868",CINZA,670,,"0,0",2020,"634,8507404327393","673,0668544769287","825,0396251678467"
86,CH,97115,A,"7,0",0,,"2,18125","0,87835","0,25262",AMARELA,648,,"0,0",2020,"591,2582874298096","614,9857044219971","703,8109302520752"
109,CN,97295,D,"8,0",0,,"2,84243","1,82983","0,21",CINZA,679,,"0,0",2020,"687,7176761627197","705,3701877593994","773,1430530548096"
68,CH,97386,E,"19,0",0,,"1,47459","0,95538","0,14413",AMARELA,648,,"0,0",2020,"610,2316379547119","642,9140567779541","772,5684642791748"
104,CN,97395,D,"24,0",0,,"2,68201","1,56617","0,20028",CINZA,679,,"0,0",2020,"662,116289138794","680,7034015655518","752,4435520172119"
94,CN,97433,D,"24,0",0,,"4,08622","0,79238","0,29966",CINZA,679,,"0,0",2020,"579,2515277862549","592,4384593963623","640,1984691619873"
106,CN,97512,E,"18,0",0,,"1,45425","1,67689","0,14048",CINZA,599,,"0,0",2020,"682,880163192749","715,9535884857178","847,367525100708"
76,CH,97921,D,"13,0",0,,"2,47383","1,93941","0,21114",AMARELA,648,,"0,0",2020,"699,3215084075928","719,6180820465088","797,5022792816162"
77,CH,97979,B,"30,0",0,,"1,63948","3,22867","0,14221",AMARELA,568,,"0,0",2020,"836,219072341919","865,5827045440674","982,1741580963135"
24,LC,97981,B,"16,0",0,,"3,01487","-0,03677","0,18568",AMARELA,658,,"0,0",2020,"501,83701515197754","518,2187557220459","581,9265842437744"
3,LC,98143,E,"8,0",0,,"1,81272","2,02318","0,12074",AMARELA,578,"0,0","0,0",2020,"715,7366275787354","741,9936656951904","847,210168838501"
46,CH,98153,B,"21,0",0,,"2,17784","1,21931","0,26503",AMARELA,568,,"0,0",2020,"624,5033740997314","648,5049724578857","737,6306056976318"
104,CN,98228,D,"13,0",0,,"1,57481","1,65344","0,22044",CINZA,599,,"0,0",2020,"672,9953289031982","705,0864696502686","827,5763988494873"
31,LC,98289,A,"28,0",0,,"2,69072","0,55491","0,2156",AMARELA,658,,"0,0",2020,"560,2138042449951","578,9320468902588","650,5792140960693"
148,MT,111417,D,"17,0",0,,"1,2699","0,10918","0,19918",CINZA,670,,"0,0",2020,"522,6438045501709","561,870813369751","713,3643627166748"
95,CN,111430,D,"5,0",0,,"1,82854","2,08846","0,1837",CINZA,599,,"0,0",2020,"718,0755138397217","745,0501918792725","850,0664234161377"
170,MT,111432,C,"13,0",0,,"1,18053","2,23254","0,20706",CINZA,590,,"0,0",2020,"734,9889278411865","777,4059772491455","940,5272006988525"
139,MT,111461,C,"7,0",0,,"2,99017","1,89021","0,15884",CINZA,590,,"0,0",2020,"695,685625076294","711,9386196136475","775,9778499603271"
160,MT,111482,D,"12,0",0,,"1,22323","2,65668","0,12961",CINZA,670,,"0,0",2020,"784,7421169281006","823,8332271575928","979,8924922943115"
156,MT,111488,D,"18,0",0,,"2,94811","1,08489","0,17475",CINZA,670,,"0,0",2020,"614,5923137664795","631,2315464019775","696,300745010376"
152,MT,111491,B,"6,0",0,,"1,25662","-0,40358","0,20406",CINZA,590,,"0,0",2020,"470,9808826446533","510,75148582458496","663,9378070831299"
126,CN,111501,D,"27,0",0,,"1,46882","-0,23526","0,19946",CINZA,599,,"0,0",2020,"486,5877628326416","520,5075740814209","651,4899730682373"
149,MT,111525,E,"9,0",0,,"2,14544","1,73587","0,22609",CINZA,590,,"0,0",2020,"678,8389682769775","702,4900913238525","792,4668788909912"
179,MT,111530,B,"15,0",0,,"2,59012","2,03367","0,18389",CINZA,590,,"0,0",2020,"709,8739147186279","728,9187908172607","803,0598163604736"
99,CN,111537,A,"12,0",0,,"2,82041","2,00971","0,12385",CINZA,599,,"0,0",2020,"709,4733715057373","726,3772487640381","794,0213680267334"
144,MT,111566,A,"14,0",0,,"2,73154","1,76976","0,1412",CINZA,590,,"0,0",2020,"685,0330829620361","702,6474475860596","772,6185321807861"
177,MT,111697,E,"10,0",0,,"2,18834","1,69966","0,26425",CINZA,670,,"0,0",2020,"672,5804805755615","696,453332901001","785,1378917694092"
110,CN,111707,C,"6,0",0,,"4,62886","1,06377","0,20687",CINZA,679,,"0,0",2020,"609,3757152557373","620,1927661895752","661,7920398712158"
132,CN,111709,A,"23,0",0,,"2,21526","0,67088","0,17268",CINZA,599,,"0,0",2020,"575,3271579742432","597,4428653717041","684,0150356292725"
138,MT,111714,B,"22,0",0,,"2,13749","1,78181","0,156",CINZA,590,,"0,0",2020,"687,6652240753174","710,3626728057861","799,919843673706"
166,MT,111719,C,"23,0",0,,"1,22121","2,10949","0,09007",CINZA,590,,"0,0",2020,"733,5822582244873","771,9700336456299","927,6931285858154"
109,CN,111722,D,"6,0",0,,"1,64715","0,84954","0,17537",CINZA,599,,"0,0",2020,"595,8311557769775","625,6239414215088","742,0938014984131"
164,MT,111731,C,"11,0",0,,"2,61039","1,57575","0,29961",CINZA,670,,"0,0",2020,"657,6006412506104","678,2405376434326","753,0014514923096"
143,MT,111733,E,"9,0",0,,"1,8602","2,56084","0,10774",CINZA,670,,"0,0",2020,"769,9291706085205","795,3469753265381","897,7477550506592"
114,CN,111752,E,"2,0",0,,"2,54281","1,84422","0,17391",CINZA,679,,"0,0",2020,"691,5395259857178","710,8204364776611","786,2536907196045"
73,CH,111787,B,"24,0",0,,"1,26708","1,06172","0,20149",AMARELA,648,,"0,0",2020,"617,6846027374268","657,0594310760498","808,9344501495361"
70,CH,111788,B,"16,0",0,,"2,15838","1,83008","0,13413",AMARELA,568,,"0,0",2020,"693,5803890228271","715,7890796661377","804,2733669281006"
53,CH,111792,D,"6,0",0,,"2,99705","1,18132","0,18751",AMARELA,568,,"0,0",2020,"623,6021518707275","640,0983333587646","704,1995525360107"
59,CH,111795,C,"29,0",0,,"2,18981","1,10967","0,20252",AMARELA,648,,"0,0",2020,"617,567777633667","640,3653621673584","728,2559871673584"
69,CH,111803,D,"29,0",0,,"1,91954","1,7678","0,17462",AMARELA,648,,"0,0",2020,"686,1631870269775","711,716890335083","811,6500377655029"
65,CH,111812,E,"15,0",0,,"2,07803","0,70051","0,11838",AMARELA,648,,"0,0",2020,"581,8836688995361","604,759931564331","696,5224742889404"
78,CH,111815,D,"2,0",0,,"2,05053","0,95988","0,14344",AMARELA,568,,"0,0",2020,"606,5933704376221","630,08713722229","723,318338394165"
28,LC,111819,C,"4,0",0,,"2,86286","1,44944","0,21361",AMARELA,578,,"0,0",2020,"649,4777202606201","667,0467853546143","734,3666553497314"
34,LC,111822,A,"1,0",0,,"1,40096","1,32209","0,26348",AMARELA,658,,"0,0",2020,"636,3766193389893","673,6414432525635","812,1554851531982"
3,LC,111826,E,"7,0",0,,"3,12135","1,07546","0,13339",AMARELA,658,"0,0","0,0",2020,"614,8831844329834","630,234956741333","691,415548324585"
34,LC,111838,A,"2,0",0,,"1,06929","-0,44002","0,01379",AMARELA,578,,"0,0",2020,"488,87181282043457","531,3031673431396","708,0118656158447"
43,LC,111845,E,"1,0",0,,"1,27763","-0,58681","0,18401",AMARELA,658,,"0,0",2020,"454,4966220855713","493,11089515686035","643,4147357940674"
7,LC,111850,E,"1,0",0,,"1,40709","0,81183","0,17507",AMARELA,578,,"0,0",2020,"593,9428806304932","628,8115978240967","765,1464939117432"
63,CH,111863,D,"14,0",0,,"1,02714","0,71578","0,17357",AMARELA,568,,"0,0",2020,"589,2388820648193","636,9631290435791","823,6973285675049"
32,LC,111865,B,"4,0",0,,"0,55403","2,08146","0,02731",AMARELA,658,,"0,0",2020,"769,3140506744385","851,647138595581","1193,0577754974365"
28,LC,111872,C,"4,0",0,,"2,49882","0,6813","0,15492",AMARELA,658,,"0,0",2020,"576,2927532196045","595,6976413726807","672,2943782806396"
81,CH,111886,C,"22,0",0,,"1,63725","1,31747","0,18855",AMARELA,568,,"0,0",2020,"641,679048538208","671,89621925354","789,2506122589111"
40,LC,111889,B,"4,0",0,,"2,24649","-0,39715","0,19217",AMARELA,658,,"0,0",2020,"467,3163890838623","489,391565322876","574,9552249908447"
37,LC,111903,C,"3,0",0,,"2,2083","0,2591","0,17176",AMARELA,578,,"0,0",2020,"534,2261791229248","556,3991069793701","643,2359218597412"
58,CH,111912,E,"1,0",0,,"1,63342","3,51778","0,12276",AMARELA,568,,"0,0",2020,"866,5339946746826","895,7021236419678","1012,4914646148682"
13,LC,111915,A,"4,0",0,,"1,84353","0,86234","0,24868",AMARELA,578,,"0,0",2020,"590,6002521514893","618,5882091522217","723,625898361206"
